site_no,station_nm,dec_lat_va,dec_long_va,huc_cd,tz_cd,flow,flow_unit,flow_dt,stage,stage_unit,stage_dt,class,percentile,percent_median,percent_mean,url
03293530,"MUDDY FK AT MOCKINGBIRD VALLEY RD AT LOUISVILLE,KY",38.2765,-85.6936,05140101,EST,6.58,cfs,"2019-04-10 08:45:00",1.02,ft,"2019-04-10 08:45:00",0,64.08,128.52,65.47,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03293530
03293551,"OHIO R US OF MCALPINE DAM @ RRB AT LOUISVILLE, KY",38.2659,-85.7689,05140101,EST,0,,"0000-00-00 00:00:00",13.85,ft,"2019-04-10 08:00:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03293551
03294000,"SILVER CREEK NEAR SELLERSBURG, IN",38.3706,-85.7263,05140101,EST,139,cfs,"2019-04-10 07:30:00",5.43,ft,"2019-04-10 07:30:00",5,34.67,71.83,42.55,https://waterdata.usgs.gov/in/nwis/uv?site_no=03294000
03294500,"OHIO RIVER AT LOUISVILLE, KY",38.2803,-85.7991,05140101,EST,0,,"0000-00-00 00:00:00",18.85,ft,"2019-04-10 08:00:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03294500
03294550,"MILL CREEK CUTOFF NEAR LOUISVILLE, KY",38.1776,-85.8669,05140101,EST,3.22,cfs,"2019-04-10 08:15:00",2.91,ft,"2019-04-10 08:15:00",0,62.01,153.33,20.94,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03294550
03294570,"MILL CREEK AT ORELL ROAD NEAR LOUISVILLE, KY",38.0781,-85.89,05140101,EST,1.56,cfs,"2019-04-10 08:15:00",1.25,ft,"2019-04-10 08:15:00",0,26.5,35.14,2.12,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03294570
03294600,"OHIO RIVER AT KOSMOSDALE, KY",38.0348,-85.9141,05140101,EST,0,,"0000-00-00 00:00:00",15.85,ft,"2019-04-10 08:00:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03294600
03295400,"SALT RIVER AT GLENSBORO, KY",38.002,-85.0605,05140102,EST,208,cfs,"2019-04-10 08:00:00",3.96,ft,"2019-04-10 08:00:00",0,67.82,189.09,74.2,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03295400
03295597,"TAYLORSVILLE LAKE NEAR TAYLORSVILLE, KY",38.0165,-85.3077,05140102,EST,0,,"0000-00-00 00:00:00",75.03,ft,"2019-04-10 08:30:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03295597
03295890,"BRASHEARS CREEK AT TAYLORSVILLE, KY",38.037,-85.3408,05140102,EST,347,cfs,"2019-04-10 08:45:00",7.42,ft,"2019-04-10 08:45:00",5,59.83,137.15,84.76,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03295890
03297800,"CEDAR CREEK AT HWY 1442 NEAR SHEPHERDSVILLE, KY",37.9911,-85.6411,05140102,EST,21.8,cfs,"2019-04-10 08:15:00",2.49,ft,"2019-04-10 08:15:00",0,76.67,250,142.86,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03297800
03297900,"FLOYDS FORK NEAR PEWEE VALLEY, KY",38.2853,-85.4675,05140102,EST,91.9,cfs,"2019-04-10 08:45:00",4.26,ft,"2019-04-10 08:45:00",0,63.55,177.93,79.95,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03297900
03298000,"FLOYDS FORK AT FISHERVILLE, KY",38.1884,-85.4602,05140102,EST,170,cfs,"2019-04-10 08:20:00",1.98,ft,"2019-04-10 08:20:00",5,65.62,147.83,79.14,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03298000
03298135,"CHENOWETH RUN AT RUCKRIEGAL PARKWAY, KY",38.1948,-85.5572,05140102,EST,2.8,cfs,"2019-04-10 08:55:00",0.75,ft,"2019-04-10 08:55:00",0,23.41,68.13,47.38,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03298135
03298150,"CHENOWETH RUN AT GELHAUS LANE NEAR FERN CREEK, KY",38.1601,-85.5422,05140102,EST,15.4,cfs,"2019-04-10 08:55:00",3.21,ft,"2019-04-10 08:55:00",0,52.69,114.93,89.02,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03298150
03298200,"FLOYDS FORK NEAR MT WASHINGTON, KY",38.0853,-85.555,05140102,EST,263,cfs,"2019-04-10 08:20:00",5.06,ft,"2019-04-10 08:20:00",0,62.41,130.85,92.92,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03298200
03298250,"CEDAR CREEK AT THIXTON ROAD NEAR LOUISVILLE, KY",38.0792,-85.6161,05140102,EST,24.5,cfs,"2019-04-10 08:20:00",0.77,ft,"2019-04-10 08:20:00",0,80.66,141.62,135.81,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03298250
03298300,"PENNSLYVANIA RUN AT MT WASHINGTON RD NR LOUISVILLE",38.0876,-85.6425,05140102,EST,6.18,cfs,"2019-04-10 08:25:00",1.38,ft,"2019-04-10 08:25:00",0,58.8,111.15,84.54,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03298300
03298470,"FLOYDS FORK NEAR SHEPHERDSVILLE, KY",38.0034,-85.6822,05140102,EST,0,,"0000-00-00 00:00:00",6.39,ft,"2019-04-10 08:30:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03298470
03298500,"SALT RIVER AT SHEPHERDSVILLE, KY",37.9851,-85.7175,05140102,EST,3020,cfs,"2019-04-10 08:30:00",4.16,ft,"2019-04-10 08:30:00",5,71.88,165.03,147.81,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03298500
03298550,"LONG LICK AT CLERMONT, KY",37.9278,-85.6536,05140102,EST,14.4,cfs,"2019-04-10 08:45:00",1.64,ft,"2019-04-10 08:45:00",0,77.86,247,110.51,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03298550
03299500,"ROLLING FORK AT NEW HAVEN, KY",37.6495,-85.5975,05140103,EST,1520,cfs,"2019-04-10 08:45:00",10.03,ft,"2019-04-10 08:45:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03299500
03300400,"BEECH FORK AT MAUD, KY",37.8328,-85.2961,05140103,EST,838,cfs,"2019-04-10 08:45:00",11.51,ft,"2019-04-10 07:45:00",6,79.93,253.17,122.66,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03300400
03301000,"BEECH FORK AT BARDSTOWN, KY",37.797,-85.4808,05140103,EST,1060,cfs,"2019-04-10 08:45:00",6.56,ft,"2019-04-10 08:45:00",5,68.92,169.87,75.21,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03301000
03301500,"ROLLING FORK NEAR BOSTON, KY",37.7673,-85.7038,05140103,EST,2970,cfs,"2019-04-10 08:30:00",13.25,ft,"2019-04-10 08:30:00",6,80.11,179.46,118.62,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03301500
03301630,"ROLLING FORK NEAR LEBANON JUNCTION, KY",37.8228,-85.7477,05140103,EST,0,,"0000-00-00 00:00:00",18.29,ft,"2019-04-10 08:00:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03301630
03301900,"FERN CREEK AT OLD BARDSTOWN RD AT LOUISVILLE, KY",38.1756,-85.6152,05140102,EST,4.65,cfs,"2019-04-10 08:25:00",1.47,ft,"2019-04-10 08:25:00",0,45.68,90.12,76.35,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03301900
03301940,"NORTHERN DITCH AT OKOLONA, KY",38.1503,-85.6936,05140102,EST,11.9,cfs,"2019-04-10 08:25:00",2.56,ft,"2019-04-10 08:25:00",0,51.17,109.68,72.3,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03301940
03302000,"POND CREEK NEAR LOUISVILLE, KY",38.1198,-85.7958,05140102,EST,66.8,cfs,"2019-04-10 08:15:00",3.69,ft,"2019-04-10 08:15:00",5,60.73,140.93,80.99,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03302000
03302030,"POND CREEK AT PENDLETON ROAD NEAR LOUISVILLE, KY",38.0542,-85.8716,05140102,EST,77.6,cfs,"2019-04-10 08:15:00",5.37,ft,"2019-04-10 08:15:00",0,64.95,167.6,88.29,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03302030
03302050,"BRIER CREEK AT PENDELTON ROAD NEAR LOUISVILLE, KY",38.0478,-85.8572,05140102,EST,8.84,cfs,"2019-04-10 08:15:00",1.6,ft,"2019-04-10 08:15:00",0,76.04,243.53,142.35,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03302050
03302220,"BUCK CREEK NEAR NEW MIDDLETOWN, IN",38.1203,-86.088,05140104,EST,121,cfs,"2019-04-10 07:15:00",2.08,ft,"2019-04-10 07:15:00",5,74.47,193.6,121.38,https://waterdata.usgs.gov/in/nwis/uv?site_no=03302220
03302680,"WEST FORK BLUE RIVER AT SALEM, IN",38.6053,-86.0944,05140104,EST,16,cfs,"2019-04-10 07:15:00",3.65,ft,"2019-04-10 07:15:00",5,40,80,45.68,https://waterdata.usgs.gov/in/nwis/uv?site_no=03302680
03302800,"BLUE RIVER AT FREDERICKSBURG, IN",38.4339,-86.1916,05140104,EST,286,cfs,"2019-04-10 07:30:00",3.55,ft,"2019-04-10 07:30:00",5,41.41,89.66,56.71,https://waterdata.usgs.gov/in/nwis/uv?site_no=03302800
03302849,"WHISKEY RUN AT MARENGO, IN",38.3756,-86.3447,05140104,EST,0,,"0000-00-00 00:00:00",2.07,ft,"2019-04-10 07:30:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03302849
03303000,"BLUE RIVER NEAR WHITE CLOUD, IN",38.2376,-86.2283,05140104,EST,728,cfs,"2019-04-10 07:15:00",3.84,ft,"2019-04-10 07:15:00",5,51.58,102.82,66.75,https://waterdata.usgs.gov/in/nwis/uv?site_no=03303000
03303280,"OHIO RIVER AT CANNELTON DAM AT CANNELTON, IN",37.8995,-86.7055,05140201,CST,180000,cfs,"2018-12-12 12:00:00",15.98,ft,"2019-04-10 07:00:00",0,46.16,91.14,79.63,https://waterdata.usgs.gov/in/nwis/uv?site_no=03303280
03303300,"MIDDLE FORK ANDERSON RIVER AT BRISTOW, IN",38.1389,-86.7211,05140201,EST,61,cfs,"2019-04-06 22:30:00",6.54,ft,"2019-04-06 22:30:00",0,54.55,107.02,63.79,https://waterdata.usgs.gov/in/nwis/uv?site_no=03303300
03304300,"OHIO RIVER AT NEWBURGH LOCK AND DAM, IN",37.9284,-87.375,05140201,CST,0,,"0000-00-00 00:00:00",20.03,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03304300
03305000,"GREEN RIVER NEAR MCKINNEY, KY",37.422,-84.7502,05110001,EST,48.6,cfs,"2019-04-10 08:15:00",1.64,ft,"2019-04-10 08:15:00",0,73.05,227.63,119.7,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03305000
03305990,"GREEN RIVER LAKE NEAR CAMPBELLSVILLE, KY",37.2478,-85.34,05110001,EST,0,,"0000-00-00 00:00:00",72.84,ft,"2019-04-10 08:10:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03305990
03306000,"GREEN RIVER NEAR CAMPBELLSVILLE, KY",37.2403,-85.3472,05110001,EST,250,cfs,"1994-09-30 23:00:00",97.51,ft,"2019-04-10 08:15:00",0,44.18,59.81,15.22,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03306000
03306500,"GREEN RIVER AT GREENSBURG, KY",37.2537,-85.503,05110001,CST,61,cfs,"2008-09-30 23:45:00",4.63,ft,"2019-04-10 07:15:00",0,8.33,1.73,1.99,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03306500
03307000,"RUSSELL CREEK NEAR COLUMBIA, KY",37.1192,-85.3939,05110001,CST,305,cfs,"2019-04-10 07:30:00",4.3,ft,"2019-04-10 07:30:00",5,50.58,100.66,76.62,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03307000
03308500,"GREEN RIVER AT MUNFORDVILLE, KY",37.2694,-85.8881,05110001,CST,3450,cfs,"2019-04-10 07:00:00",7.7,ft,"2019-04-10 07:00:00",5,52.77,108.83,95.18,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03308500
03309000,"GREEN RIVER AT MAMMOTH CAVE, KY",37.18,-86.1125,05110001,CST,4170,cfs,"2019-04-10 07:00:00",16.88,ft,"2019-04-10 07:00:00",0,56.88,117.13,102.11,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03309000
03310000,"NORTH FORK NOLIN RIVER AT HODGENVILLE, KY",37.5781,-85.7536,05110001,EST,50.1,cfs,"2019-04-10 08:15:00",4.25,ft,"2019-04-10 08:15:00",0,65.22,229.82,47.05,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03310000
03310300,"NOLIN RIVER AT WHITE MILLS, KY",37.562,-86.0366,05110001,EST,512,cfs,"2019-04-10 08:15:00",2.9,ft,"2019-04-10 08:15:00",5,49.72,99.42,69.58,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03310300
03310400,"BACON CREEK NEAR PRICEVILLE, KY",37.3519,-85.9661,05110001,CST,58.7,cfs,"2019-04-10 07:15:00",4.64,ft,"2019-04-10 07:15:00",0,65.96,158.65,73.22,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03310400
03310900,"NOLIN LAKE NEAR KYROCK, KY",37.2784,-86.2475,05110001,CST,0,,"0000-00-00 00:00:00",108.32,ft,"2019-04-10 07:10:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03310900
03311000,"NOLIN RIVER AT KYROCK, KY",37.2742,-86.2508,05110001,CST,0,,"0000-00-00 00:00:00",17.4,ft,"2019-04-10 07:45:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03311000
03311500,"GREEN RIVER AT LOCK 6 AT BROWNSVILLE, KY",37.207,-86.2611,05110001,CST,3450,cfs,"1992-09-30 23:00:00",Dis,ft,"2017-03-27 13:30:00",0,30.23,80.61,52.45,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03311500
03311505,"GREEN RIVER AT WATER PLANT AT BROWNSVILLE, KY",37.2032,-86.2596,05110001,CST,0,,"0000-00-00 00:00:00",30.05,ft,"2019-04-10 07:45:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03311505
03312259,"SALT LICK CREEK BELOW RED BOILING SPRINGS, TN",36.5519,-85.8571,05110002,CST,Dis,cfs,"2019-02-04 10:45:00",Dis,ft,"2019-02-04 10:45:00",0,56.67,123.99,79.75,https://waterdata.usgs.gov/tn/nwis/uv?site_no=03312259
03312900,"BARREN RIVER LAKE NEAR FINNEY, KY",36.892,-86.1242,05110002,CST,0,,"0000-00-00 00:00:00",67.77,ft,"2019-04-10 07:30:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03312900
03313000,"BARREN RIVER NEAR FINNEY, KY",36.895,-86.1339,05110002,CST,400,cfs,"1994-09-30 23:00:00",86.33,ft,"2019-04-10 07:00:00",0,65.3,323.89,30.87,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03313000
03313700,"WEST FORK DRAKES CREEK NEAR FRANKLIN, KY",36.7234,-86.5522,05110002,CST,386,cfs,"2019-04-10 07:15:00",8.1,ft,"2019-04-10 07:15:00",6,85.32,236.81,181.39,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03313700
03314000,"DRAKES CREEK NEAR ALVATON, KY",36.8953,-86.3805,05110002,CST,1270,cfs,"2019-04-10 07:45:00",7.47,ft,"2019-04-10 07:45:00",0,71.8,143.58,131.52,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03314000
03314500,"BARREN RIVER AT BOWLING GREEN, KY",37.0028,-86.4328,05110002,CST,6460,cfs,"2019-04-10 07:45:00",13.72,ft,"2019-04-10 07:45:00",6,86.03,429.24,238.83,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03314500
03315500,"GREEN RIVER AT LOCK 4 AT WOODBURY, KY",37.1823,-86.63,05110003,CST,5630,cfs,"1992-09-30 23:30:00",13.06,ft,"2019-04-10 07:00:00",0,28.78,67.1,45.96,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03315500
03316500,"GREEN RIVER AT PARADISE, KY",37.2639,-86.9778,05110003,CST,11900,cfs,"2019-04-10 07:15:00",8.09,ft,"2019-04-10 07:15:00",5,55.88,112.8,90.03,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03316500
03316645,"GREEN RIVER AT ROCKPORT, KY",37.3353,-87.0028,05110003,CST,0,,"0000-00-00 00:00:00",7.31,ft,"2019-04-10 07:30:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03316645
03318005,"ROUGH RIVER LAKE NEAR FALLS OF ROUGH, KY",37.6201,-86.4994,05110004,CST,0,,"0000-00-00 00:00:00",95.76,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03318005
03318010,"ROUGH RIVER NEAR FALLS OF ROUGH AT DAM, KY",37.622,-86.5042,05110004,CST,0,,"0000-00-00 00:00:00",39.68,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03318010
03318800,"CANEY CREEK NEAR HORSE BRANCH, KY",37.4639,-86.6555,05110004,CST,174,cfs,"2019-04-10 07:15:00",3.36,ft,"2019-04-10 07:15:00",5,60.16,140.32,66.42,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03318800
03319000,"ROUGH RIVER NEAR DUNDEE, KY",37.5476,-86.7217,05110004,CST,111,cfs,"2004-09-30 23:00:00",16.27,ft,"2019-04-10 07:45:00",0,4.2,14.61,7.35,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03319000
03319600,"ROUGH RIVER AT HARTFORD, KY",37.4531,-86.9108,05110005,CST,0,,"0000-00-00 00:00:00",35.6,ft,"2019-04-10 07:30:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03319600
03319885,"GREEN RIVER AT LIVERMORE, KY",37.4856,-87.1364,05110005,CST,0,,"0000-00-00 00:00:00",3.09,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03319885
03320000,"GREEN RIVER AT LOCK 2 AT CALHOUN, KY",37.5339,-87.2639,05110005,CST,7260,cfs,"2019-04-08 20:30:00",13.81,ft,"2019-04-10 07:00:00",0,27.83,57.85,45.62,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03320000
03320500,"POND RIVER NEAR APEX, KY",37.1223,-87.3194,05110006,CST,323,cfs,"2019-04-10 07:15:00",9.58,ft,"2019-04-10 07:15:00",5,62.47,141.05,71.61,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03320500
03321350,"SOUTH FORK PANTHER CREEK NEAR WHITESVILLE, KY",37.6189,-86.8875,05110005,CST,80.7,cfs,"2019-04-10 07:00:00",6.46,ft,"2019-04-10 07:00:00",0,50.01,100.12,66.71,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03321350
03321500,"GREEN RIVER AT LOCK 1 AT SPOTTSVILLE, KY",37.8584,-87.4097,05110005,CST,14700,cfs,"2019-04-10 07:00:00",13.57,ft,"2019-04-10 07:15:00",0,44.41,61.02,59.51,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03321500
03322000,"OHIO RIVER AT EVANSVILLE, IN",37.9723,-87.5764,05140202,CST,0,,"0000-00-00 00:00:00",18.66,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03322000
03322011,"PIGEON CREEK NEAR FORT BRANCH",38.2523,-87.5197,05140202,EST,17.2,cfs,"2019-04-10 07:30:00",1.97,ft,"2019-04-10 07:30:00",0,61.38,114.67,22.95,https://waterdata.usgs.gov/in/nwis/uv?site_no=03322011
03322190,"OHIO RIVER AT HENDERSON, KY",37.8456,-87.5922,05140202,CST,0,,"0000-00-00 00:00:00",15.67,ft,"2019-04-10 07:45:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03322190
03322420,"OHIO RIVER AT UNIONTOWN DAM, KY",37.7834,-87.9795,05140202,CST,0,,"0000-00-00 00:00:00",24.27,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/ky/nwis/uv?site_no=03322420
03322485,"Beaver Creek near Celina OH",40.5347,-84.5764,05120101,EST,171,cfs,"2019-04-10 08:45:00",6.53,ft,"2019-04-10 08:45:00",0,77.84,379.58,235.96,https://waterdata.usgs.gov/oh/nwis/uv?site_no=03322485
03322900,"WABASH RIVER AT LINN GROVE, IN",40.6562,-85.0327,05120101,EST,321,cfs,"2019-04-10 07:45:00",4.87,ft,"2019-04-10 06:45:00",5,42.22,70.24,44.21,https://waterdata.usgs.gov/in/nwis/uv?site_no=03322900
03323000,"WABASH RIVER AT BLUFFTON, IN",40.7424,-85.1714,05120101,EST,389,cfs,"2019-04-10 07:45:00",2.69,ft,"2019-04-10 07:45:00",5,57.02,146.24,43.97,https://waterdata.usgs.gov/in/nwis/uv?site_no=03323000
03323450,"J. EDWARD ROUSH LAKE NEAR HUNTINGTON, IN",40.8461,-85.4686,05120101,EST,0,,"0000-00-00 00:00:00",738.2,ft,"2019-04-10 08:45:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03323450
03323500,"WABASH RIVER AT HUNTINGTON, IN",40.8532,-85.4898,05120101,EST,0,,"0000-00-00 00:00:00",11.13,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03323500
03323580,"GRAHAM MCCOLLOCH D AT S BEND DR NR FORT WAYNE, IN",41.0504,-85.2315,05120101,EST,0,,"0000-00-00 00:00:00",3.52,ft,"2019-04-10 07:30:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03323580
03323587,"GRAHAM MCCULLOCH DITCH NEAR FORT WAYNE, IN",41.0214,-85.2556,05120101,EST,9.69,cfs,"2019-04-10 07:15:00",5.32,ft,"2019-04-10 07:15:00",0,22.8,36.29,36.98,https://waterdata.usgs.gov/in/nwis/uv?site_no=03323587
03324000,"LITTLE RIVER NEAR HUNTINGTON, IN",40.8986,-85.4132,05120101,EST,167,cfs,"2019-04-10 07:00:00",3.08,ft,"2019-04-10 07:00:00",5,43.83,78.77,35.59,https://waterdata.usgs.gov/in/nwis/uv?site_no=03324000
03324200,"SALAMONIE RIVER AT PORTLAND, IN",40.4277,-85.039,05120102,EST,29.8,cfs,"2019-04-10 06:45:00",2.46,ft,"2019-04-10 06:45:00",5,40.64,50.94,25.52,https://waterdata.usgs.gov/in/nwis/uv?site_no=03324200
03324300,"SALAMONIE RIVER NEAR WARREN, IN",40.7125,-85.4536,05120102,EST,298,cfs,"2019-04-10 07:45:00",6.98,ft,"2019-04-10 07:45:00",5,43.79,74.13,37.65,https://waterdata.usgs.gov/in/nwis/uv?site_no=03324300
03324450,"SALAMONIE LAKE AT DORA, IN",40.8072,-85.6772,05120102,EST,0,,"0000-00-00 00:00:00",741.36,ft,"2019-04-10 08:45:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03324450
03324500,"SALAMONIE RIVER AT DORA, IN",40.8117,-85.6839,05120102,EST,0,,"0000-00-00 00:00:00",4.28,ft,"2019-04-10 07:15:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03324500
03325000,"WABASH RIVER AT WABASH, IN",40.7909,-85.8203,05120101,EST,1650,cfs,"2019-04-10 07:30:00",5.43,ft,"2019-04-10 07:30:00",5,54.53,127.91,52.33,https://waterdata.usgs.gov/in/nwis/uv?site_no=03325000
03325519,"MISSISSINEWA RIVER AT RIDGEVILLE, IN",40.2831,-85.0285,05120103,EST,72.9,cfs,"2019-04-10 07:00:00",4.33,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03325519
03326500,"MISSISSINEWA RIVER AT MARION, IN",40.5764,-85.6595,05120103,EST,454,cfs,"2019-04-10 07:45:00",2.02,ft,"2019-04-10 07:45:00",5,33.64,70.06,33.62,https://waterdata.usgs.gov/in/nwis/uv?site_no=03326500
03326950,"MISSISSINEWA LAKE AT PEORIA, IN",40.7144,-85.9572,05120103,EST,0,,"0000-00-00 00:00:00",723.62,ft,"2019-04-10 08:45:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03326950
03327000,"MISSISSINEWA RIVER AT PEORIA, IN",40.7234,-85.9575,05120103,EST,0,,"0000-00-00 00:00:00",3.96,ft,"2019-04-10 05:00:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03327000
03327500,"WABASH RIVER AT PERU, IN",40.75,-86.0667,05120101,EST,3590,cfs,"2019-04-10 07:30:00",8.71,ft,"2019-04-10 07:30:00",5,57.36,162.44,81.12,https://waterdata.usgs.gov/in/nwis/uv?site_no=03327500
03328000,"EEL RIVER AT NORTH MANCHESTER, IN",40.9946,-85.7826,05120104,EST,388,cfs,"2019-04-10 07:30:00",3.85,ft,"2019-04-10 07:30:00",5,42.87,85.46,49.69,https://waterdata.usgs.gov/in/nwis/uv?site_no=03328000
03328500,"EEL RIVER NEAR LOGANSPORT, IN",40.782,-86.2639,05120104,EST,889,cfs,"2019-04-10 07:45:00",4.24,ft,"2019-04-10 07:45:00",5,47.36,96.84,63.21,https://waterdata.usgs.gov/in/nwis/uv?site_no=03328500
03329000,"WABASH RIVER AT LOGANSPORT, IN",40.7464,-86.3775,05120105,EST,5140,cfs,"2019-04-10 07:15:00",5.48,ft,"2019-04-10 07:15:00",5,57.9,144.38,76.76,https://waterdata.usgs.gov/in/nwis/uv?site_no=03329000
03329700,"DEER CREEK NEAR DELPHI, IN",40.5903,-86.6214,05120105,EST,424,cfs,"2019-04-10 07:30:00",3.09,ft,"2019-04-10 07:30:00",5,64.44,167.92,105.75,https://waterdata.usgs.gov/in/nwis/uv?site_no=03329700
03330241,"TIPPECANOE RIVER AT NORTH WEBSTER, IN",41.3162,-85.6922,05120106,EST,88,cfs,"2019-04-06 21:45:00",4.51,ft,"2019-04-06 21:45:00",0,59.82,131.34,101.34,https://waterdata.usgs.gov/in/nwis/uv?site_no=03330241
03330500,"TIPPECANOE RIVER AT OSWEGO, IN",41.3206,-85.7892,05120106,EST,247,cfs,"2019-04-06 18:45:00",7.06,ft,"2019-04-06 18:45:00",0,75.44,142.77,127.59,https://waterdata.usgs.gov/in/nwis/uv?site_no=03330500
03331040,"PIKE LAKE AT WARSAW, IN",41.2623,-85.85,05120106,EST,0,,"0000-00-00 00:00:00",5.84,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03331040
03331224,"SHATTO DITCH NEAR MENTONE, IN",41.2216,-86.0457,05120106,EST,5.81,cfs,"2019-04-10 07:00:00",4.72,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03331224
03331440,"LAKE MAXINKUCKEE AT CULVER, IN",41.1967,-86.4167,05120106,EST,0,,"0000-00-00 00:00:00",3.83,ft,"2019-04-10 07:00:00",0,0,,,https://waterdata.usgs.gov/in/nwis/uv?site_no=03331440
03331500,"TIPPECANOE RIVER NEAR ORA, IN",41.1573,-86.5636,05120106,EST,1320,cfs,"2019-04-10 07:30:00",8.87,ft,"2019-04-10 07:30:00",5,47.36,94.96,87.9,https://waterdata.usgs.gov/in/nwis/uv?site_no=03331500
03331753,"TIPPECANOE RIVER AT WINAMAC, IN",41.0498,-86.5992,05120106,EST,1470,cfs,"2019-04-10 07:30:00",6.74,ft,"2019-04-10 07:30:00",0,60.34,127.83,97.14,https://waterdata.usgs.gov/in/nwis/uv?site_no=03331753
